Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/GpJuanchito/statuses/1508777020532183041,GpJuanchito,3/29/2022 8:04 am,"Tona_je Será clasismo, desinformación, odio, complejo de superioridad, o solo viven su burbuja ¡¿?! https://t.co/8at49YttKI",Mention,Photo,175,0,"Magdalena Contreras, Mexico City, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/CbrpUM9DGk_/,,3/29/2022 5:01 am,"Artículo escrito para elsaltodiario 
Seguramente haya muchas cosas que se me hayan pasado por alto y podría hacer desarrollado más, pero he intentado sintetizar y contar todo lo posible y de una manera constructiva.

He referenciado en el mismo a colectivos y personas que he considerado imprescindible para ofrecer otras realidades. tengoquenayque colectivoafrofeminista estherpinedag 

Para leerlo ir al enlace de la bio y si queréis compartir será bienvenido.
Os leo en comentarios.

Gracias a elsaltodiario y a lio.delg 🖤

#masculinidadsubversiva #nuevasmasculinidades #masculinidaddeconstruida #masculinidadesdiversas #masculinidadesnohegemónicas #disidencia #subversion #feminismo #feminismos #equidad #igualdad #rolesdegenero #privilegiosmasculinos #oscars2022 #jadapinkettsmith #willsmith #chrisrock  #racismo #machismo #patriarcado #gestionemocional #violenciapsicologica #violenciaverbal #violenciafisica #violenciaestética #alopeciafeminina #elsaltodiario",Message,Photo,0,301,,,,251,0,50,0,
Twitter,https://twitter.com/ggpascacio/statuses/1508686691883634692,ggpascacio,3/29/2022 2:05 am,"sabinaberman @vampipe Que argumento tan chafa señora. Antes que no empezó a decir que lo que dijo @vampipe era misógino, racista , clasista y bla bla bla . Al ni tener argumentos agarran la bandera del feminismo para sentirse atacadas. Que chafa",Mention,Text Only,30,1,Mexico,Men,,1,0,0,0,Género
Twitter,https://twitter.com/elrayleon/statuses/1508686138084675584,elrayleon,3/29/2022 2:03 am,"mileniotv @azucenau Tu crítica racista y discriminatoria implícita, rindió un efecto contrario, se ahogó en tu garganta otra denostación simulada contra está indígena, que por no ser wera a webo, las teñidas menosprecian, como dices tu, puta madre güey.",Mention,Text Only,39,0,"Ciudad Nezahualcoyotl, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/GerA20076499/statuses/1508679602213900291,GerA20076499,3/29/2022 1:37 am,"Pues es que asesorados por tipillos como @leozuckermann que se creen economistas y ni a politólogos llegan, no hay mucho que esperar... La incompetencia de los reaccionarios resentidos es tan grande como la rabia que los nubla... https://t.co/hRxg54nkaA",Message,Photo,61,0,"Merida, Yucatán, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/JosMata86701958/statuses/1508679477072736260,JosMata86701958,3/29/2022 1:36 am,"LOVREGA Eso se llama envidia de los incompetentes, inútiles,, resentidos, buenos sol para robar.",Mention,Text Only,376,0,"Santa Rosa Jauregui, Querétaro, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/JuampiSwan/statuses/1508671151521812483,JuampiSwan,3/29/2022 1:03 am,"st_james4 @Felguerinos Llorando ya está... Y lamento informarle que la difamación, la calumnia y la discriminación no se amparan en la libertad de expresión.",Mention,Text Only,365,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/IvisAburto/statuses/1508659776363941891,IvisAburto,3/29/2022 12:18 am,"senorfulano No pedí que la vetaran.

Sólo me sorprende la falta de empatía, clasismo y demás que este tuit tiene y que son los defectos que tienen en el poder a quien ahora gobierna.

Los opositores no han aprendido nada.🤷‍♂️",Mention,Text Only,2010,1,"Tlalpan, Mexico City, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/IvisAburto/statuses/1508659508532416517,IvisAburto,3/29/2022 12:17 am,"tapelia76 La omisión no es opción en algunos casos.

Denunciar, desde mi trinchera, es útil para hacer ver cómo la falta de empatía, clasismo y otros defectos de ese tuit son, precisamente, la razón por la que gobierna quien lo hace ahora.

Les ganan las vocerías y no la razón a opositores",Mention,Text Only,2010,1,"Tlalpan, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/AlvarRock/statuses/1508647488437342209,AlvarRock,3/28/2022 11:29 pm,"BernieMX Recuerda que el racismo, el clasismo y otros “ismos” funcionan de arriba para abajo, no al revés.",Mention,Text Only,29616,1,"Colonia del Valle, Mexico City, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/peryguay/statuses/1508643723659329539,peryguay,3/28/2022 11:14 pm,YosoyPedrero Resentido ....ERES FIEL Morenasco....,Mention,Text Only,243,0,Mexico,Women,,0,0,0,0,Backlash
Twitter,https://twitter.com/RafaSebas/statuses/1508643624317333505,RafaSebas,3/28/2022 11:14 pm,Hoy también fallaron temprano los de Jiménez y Morones Prieto #superciudad ? @miguelbtrevino #spgg municipio de 4ta 🙃 https://t.co/oCeCc5gegc,Message,Link,412,0,"Garza Garcia, Nuevo León, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/oescalona/statuses/1508637158596304896,oescalona,3/28/2022 10:48 pm,"Que historia tan triste...

La exclusión de las personas adultas mayores analfabetas digitales debe de ser considerada DISCRIMINACIÓN. https://t.co/eplyGIyvvA | QT: Hoy fui a  @BBVA_Mex a reponer mi plástico.  Los nuevos candados de seguridad me recordaron la forma en que la digitalización vulnera a personas adultas mayores. Les voy a contar la historia de cómo un ejecutivo robó con tranquilidad la tranquilidad de mi papá. Abro hilo... 🧵",Message,Link,812,0,"Xochimilco, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/arturohdezgtez/statuses/1508634036972969988,arturohdezgtez,3/28/2022 10:35 pm,YosoyPedrero Resentido,Mention,Text Only,32,0,"Heroica Zitacuaro, Michoacán, Mexico",Men,,0,0,0,0,Backlash
Twitter,https://twitter.com/martindh6711/statuses/1508633304634957824,martindh6711,3/28/2022 10:33 pm,"DamianAlcazar es Pejezombies!. Porro Resentido Social 💪💩🤡 @monerohernandez @JTrianaT @brozoxmiswebs @kenialopezr @mayorga_56 @ClaudioXGG @GlodeJo07 @fisgonmonero @mario_dico50 https://t.co/xqToDkImYu | QT: Como todo en la vida, hay niveles. https://t.co/yql1YOSBBi",Mention,Link,342,0,"Iztapalapa, Mexico City, Mexico",Men,,0,0,0,0,Backlash
Twitter,https://twitter.com/FelipeCoronel92/statuses/1508632274270531588,FelipeCoronel92,3/28/2022 10:28 pm,"Tuitazo del PT. 👏👏👏👏

Por fin un pronunciamiento profundo sobre la naturaleza del CAPITALISMO en su despligue neoliberal, explotador, clasista, racista, etc, etc.

Es la militancia a la que pertenezco, la izquierda profunda.

#IzquierdaUnida https://t.co/37SFDInwIy | QT: La inmensa mayoría de los problemas de la sociedad mexicana derivan de la naturaleza de explotación, sojuzgamiento y dominación del sistema, pero en el PT y la #4T ya no lo estamos permitiendo.
#SeVienenTiemposMejores #ElPTEstáDeTuLado https://t.co/YJCNLJMJwO",Message,Link,1810,1,Mexico,Men,,1,0,0,0,
Twitter,https://twitter.com/ToroNecaxista/statuses/1508628706838945799,ToroNecaxista,3/28/2022 10:14 pm,"bereaguilarv @DonVocero A López también se le arrodilló por un largo tiempo una sra y ni un pelo se le movió son iguales están cortados con la misma tijera.
Son unos resentidos mal nacidos, merecen el peor de los castigos, solo por educación no lo debieron de haber permitido o reaccionar inmediatamente",Mention,Text Only,2594,7,"Coyoacan, Mexico City, Mexico",Men,,5,0,0,2,Backlash
Twitter,https://twitter.com/mocikat/statuses/1508627218607521801,mocikat,3/28/2022 10:08 pm,"MentirasPiados8 Pobre Will, la neta que decepción, el hacer el ridículo, (ficticio claro), por una tipa que se tiró al amigo de su hijo de 18 años....   cosas se negros...😳🤪",Mention,Text Only,1440,1,"Cuernavaca, Morelos, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/paxtonhernan/statuses/1508617084250513415,paxtonhernan,3/28/2022 9:28 pm,elrodro88 @christianbleu Por ser un racista de mierda.,Mention,Text Only,811,1,"Merida, Yucatán, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/Gaviota_2367/statuses/1508613672402305038,Gaviota_2367,3/28/2022 9:15 pm,"rosana_arechiga @FreddyOliviery @EugenioDerbez Corrijo, esa frase aplicaba antes de 2018, hoy más bien es…el enemigo de un mexicano es un chairo mediocre y resentido #JoseRamonLopezBeltran38 #CuantoGanaElBodoque #LopezElCorruptoEresTu #LopezBasuraPresidencial #LopezCorruptoInepto",Mention,Text Only,949,3,"Casa Blanca, Puebla, Mexico",Women,,2,0,0,1,Backlash
Twitter,https://twitter.com/JuampiSwan/statuses/1508610198574977037,JuampiSwan,3/28/2022 9:01 pm,"publicovipp @therealjulinas Y no es mi discurso...
Los discursos de discriminación son  su especialidad.",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/FerZurita1/statuses/1508595963463667712,FerZurita1,3/28/2022 8:04 pm,"EugenioDerbez hola estimado, ya te felicito eEl envidias? El Resentido, vengativo y acomplejado presidentito?",Mention,Text Only,1874,0,"Cuauhtemoc, Mexico City, Mexico",Men,,0,0,0,0,Backlash
Twitter,https://twitter.com/LAFD_PABLOO/statuses/1508585915651801088,LAFD_PABLOO,3/28/2022 7:24 pm,"ChumelTorres Si sabes que habla de ti por qué eres una sátira de lo que representa la derecha, representas lo vacío, la hipocresía, lo ignorante, ridículo, superfluo, racista, discriminatorio, clasista, lo pendejo. La paradoja es que tu eres un chiste wey, cuando se supone que haces chistes.",Mention,Text Only,99,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/Rafa4316/statuses/1508583000409260033,Rafa4316,3/28/2022 7:13 pm,"epigmenioibarra Parecen arguenderas de mi  barrio, cizañosos resentidos.",Mention,Text Only,24,0,"Papantla de Olarte, Veracruz, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/peter_music09/statuses/1508582988421943304,peter_music09,3/28/2022 7:13 pm,"Defienden a Alejandra Cuevas ciegamente solo por su audio a Gertz pero ni la conocen ni saben de su vida, pero cuando mataron estudiantes la culpa era de ellos porque son pobres. Ven como si son clasistas.",Message,Text Only,1118,11,"Tecamac de Felipe Villanueva, México, Mexico",Men,,7,0,2,2,
Twitter,https://twitter.com/Ciudad_Plural_/statuses/1508581802734231555,Ciudad_Plural_,3/28/2022 7:08 pm,"Da inicio la Marcha contra los Discursos de Odio
 @MarchacontraDis en el Monumento a la Revolución.

Colectivos se pronuncian en contra de cualquier tipo de violencia y discriminación de la comunidad LGBTTTI #28M https://t.co/QyKX0MbqeD",Message,Photo,10677,19,"Cuauhtemoc, Mexico City, Mexico",,,13,0,0,6,
Twitter,https://twitter.com/Arteagarcia/statuses/1508573422720364548,Arteagarcia,3/28/2022 6:35 pm,"Ni modo, a veces hay que darle la razón a resentidos reaccionarios como tú. Sería imposible por una sencilla razón @BeatrizGMuller sería incapaz de usurpar la presidencia en un loco afán de protagonismo. ¿Eso si lo entiendes verdad? https://t.co/qPYvi2MTmH | QT: :#ÚltimaHora🦎🚨:
“Murió Raquel Pankowsky”
La primera actriz de teatro, cine y tv falleció el día de hoy, su parodia de Martha Sahagún la valió éxitos y críticas. 

HOY SERÍA IMPENSABLE una parodia así de la no primera dama con lo sensible que es la 4T. 
https://t.co/jPYg1iJ6j2",Message,Link,538,0,"Coyoacan, Mexico City, Mexico",Men,,0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/Cbqhl1lJvhm/,,3/28/2022 6:34 pm,"🔴En la mañana de este lunes, la cantante Marbelle causó polémica en Twitter porque a un trino que contenía una foto de la campaña de Gustavo Petro y Francia Márquez le respondió “Cacas y King Kong” con emojis de risas.

🗣️ Las opiniones en redes sociales condenaron el racismo del comentario de Marbelle y señalaron que el no estar de acuerdo con las ideas de otras personas no debería convertirse en dirigir insultos a su persona. Así mismo, otros usuarios señalaron que las palabras de Marbelle son lo mismo que decirle ‘porky’ a Iván Duque y que esto no es condenado de igual forma. 

❌Además de publicar sus opiniones,  usuarios de Twitter empezaron una campaña para que masivamente se denunciara el trino y conseguir que la plataforma lo eliminara. Tiempo después, el trino ya no aparecía disponible, según la red social, porque fue eliminado por su autor. 

👉Desliza para conocer diferentes opiniones sobre este comentario. 

📷 IG Francia Márquez y Marbelle

Por: Daniela Segovia Nieto

#marbelle #política #racismo #franciamarquez",Message,Photo,0,2759,,,,2557,0,202,0,
Twitter,https://twitter.com/salinasar/statuses/1508569075483611137,salinasar,3/28/2022 6:17 pm,ElAmaDeCasa1 @SadiHdz @cucarecheto Son una bola de resentidos; les duele el triunfo ajeno,Mention,Text Only,471,10,"Monterrey, Nuevo León, Mexico",Men,,10,0,0,0,Backlash
Twitter,https://twitter.com/Ignacio59724533/statuses/1508567165179506689,Ignacio59724533,3/28/2022 6:10 pm,SadiHdz Son pirricasy y se emocionanahi se les olvida su clasismo,Mention,Text Only,39,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/MILTONSTARK/statuses/1508566159590834192,MILTONSTARK,3/28/2022 6:06 pm,"Esta es la cara de un prieto que querían detener por sus huevos unos policías @SSC_CDMX por ""verse muy sospechoso"" https://t.co/Mev8LMkmmg",Message,Photo,611,2,"Colonia del Valle, Mexico City, Mexico",,,1,0,0,1,Perfilamiento racial
Twitter,https://twitter.com/jorge_navarro/statuses/1508565079406505984,jorge_navarro,3/28/2022 6:01 pm,"Y más si es chairo esos están resentidos hasta con su nacimiento propio... https://t.co/yh9vNFni02 | QT: @SadiHdz Felicito calurosamente a los EXTRAS, que salen en la lista de los actores en SEGUNDO LUGAR, en la película CODA.
El peor enemigo de un mexicano, es sin duda otro mexicano… https://t.co/u1K57p2O1t",Message,Link,1332,1,"Tampico, Tamaulipas, Mexico",,,1,0,0,0,Backlash
Instagram,https://www.instagram.com/p/CbqdqH5O7uq/,,3/28/2022 6:00 pm,"Signos del zodíaco violentos, querer bajar de su candidatura con amenazas de muerte a Francia Márquez, opinar sobre el cabello de una mujer negra, masculinidades tóxicas: hombres negros, show mediatico deshumanizando a Jennifer Parker del acoso, difamación, amenazas y violencias vividas  con ""chistes"" del horóscopo y demás. Todo esto con el dedo acusatorio blanco burgués hegemónico, día a día, alerta tras alerta, ¿Salud mental? ¿sanación? ¿cómo y para quienes?

Hasta cuándo defenderse y reaccionar no es para las personas racializadas, afrodescendientes y negras. ¿Hasta cuando la antinegritud? Hasta cuando discursos civilizatorios impuestos sobre nuestros cuerpxs? Hasta cuando positivismo tóxico y sanación neoliberal? Hasta cuándo el feminismo y antipunitivismo de clubs del té,  llamarán castigo o venganza a hacer lo justo SENTIR.

Tóxico es leer que la respuesta comunitaria, de pares, es machismo y anula a una mujer, que un hombre negro no puede sentir y una mujer negra debe ser fuerte, tal cual como la esclavitud, en ese orden de sumisión y trauma histórico nos quieren una y otra vez, en la ""buena conducta"" de respetabilidad.

Más de lo mismo, astrología, newage y racismo, NO, no es un chiste.

Por cierto sí soy: Sol, Jupiter y Nodo Norte en #aries y no, no me voy a alinear a sus ""espiritualidades"" racistas.

#astrologia #astrologiacritica #antinewage  #aries #ariesseason #astrology #colonialidad #racismo #traumahistórico #saludmental",Message,Photo,0,184,,,,181,0,3,0,Género
Twitter,https://twitter.com/varamburucano/statuses/1508554733342052359,varamburucano,3/28/2022 5:20 pm,La Oposición™ no puede dejar su racismo ni para ver los Óscares. https://t.co/XjhTZ964tY,Message,Photo,7086,47,"Colonia del Valle, Mexico City, Mexico",,,40,0,1,6,
Twitter,https://twitter.com/danielruano3/statuses/1508554162342088712,danielruano3,3/28/2022 5:18 pm,"Geo_Gonzalez y en México ya ni hablamos, clasistas y racistas, pululan como dijo aquel",Mention,Text Only,1158,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/catd1973/statuses/1508549339869765638,catd1973,3/28/2022 4:59 pm,MrChangoleon Cállate pinche naco de mierda!,Mention,Text Only,351,2,"Naucalpan de Juarez, México, Mexico",Men,,1,0,0,1,Odio
Twitter,https://twitter.com/sweetchavacano/statuses/1508548203972636673,sweetchavacano,3/28/2022 4:54 pm,"¿El racismo inverso no existe pero el sexismo inverso sí? https://t.co/jL1HhaxzxJ | QT: @aldapsone Tampoco se dijo nada de la conducta sexista inapropiada, de las animadoras con los actores que llamaron al escenario y el acoso físico a Jason Momoa, eso hubiese sido inaceptable si hubiese sido de un hombre a una mujer",Message,Link,1049,0,"Las Delicias, Baja California, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/DoctorPediatro/statuses/1508539429719269382,DoctorPediatro,3/28/2022 4:20 pm,"La neta, su lógica no tiene fallas. ¿Victima de micro racismo, quizás? https://t.co/d1h4nnQxdD | QT: Alguien que me explique por qué me vieron feo si les pedí una de pastor con piña?! We es la capital de las picsas",Message,Link,8172,2,"Guadalajara, Jalisco, Mexico",Men,,2,0,0,0,
Twitter,https://twitter.com/_FerLeonMex/statuses/1508538554531684367,_FerLeonMex,3/28/2022 4:16 pm,"Otra #MasacreEnMichoacán, y preguntan si el miserable resentido felicitó a Derbez...#NoMamar",Message,Text Only,158,1,"San Nicolas de los Garza, Nuevo León, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/SanMarcos66/statuses/1508526573258952707,SanMarcos66,3/28/2022 3:28 pm,"Basta de pretextos y justificaciones de sus estupideces, usted mismo persiguió el cargo que ahora tiene y que ha hecho del país ? dejarlo peor.
Ya no polarice a los Mexicanos, todos somos ciudadanos y no sea clasista ni peyorativo al decir pueblo. https://t.co/v4qIVJaAEl",Message,Photo,2,0,"Iztapalapa, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/svegaf/statuses/1508524412441554945,svegaf,3/28/2022 3:20 pm,"Claro que hay niveles.
Un Mexicano trabajador y exitoso @EugenioDerbez, un mexicano vividor, mentiroso, huevon y resentido @DamianAIcazar. https://t.co/kRsDIdkQVJ | QT: Hay niveles. https://t.co/7vFEGOQWfm",Message,Link,6974,1,"Garza Garcia, Nuevo León, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/manuelinfreak/statuses/1508516762794483717,manuelinfreak,3/28/2022 2:49 pm,¿Que son los Oscar y por qué la gente color cartón no deja de hablar de eso?,Message,Text Only,125,0,"Cuautitlan Izcalli, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/En1ra_Persona/statuses/1508516588802224132,En1ra_Persona,3/28/2022 2:49 pm,"Como Asambleísta del @COPRED_CDMX sabemos que los retos para erradicar los actos de discriminación requieren diálogo y mutuo respeto. https://t.co/JKO9yE56Iu | QT: Firmantes 
@Avera21 @nambrix @monicagarzag @ETorreMolina @TatianaAlfonso @anasaizv @Hugoarellanes2 @luisperelmanmx @natalia_lane @AnaPecova
@gabitaintorres @tania3651 @genarolozano
@NashieliRamirez @sergioaguayo 

#FeminismoSinDiscriminación https://t.co/S8liZHQzuj",Message,Link,2555,1,"Colonia del Valle, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/marctronico/statuses/1508514818847920133,marctronico,3/28/2022 2:42 pm,sanvelvale Usar la palabra “denigrar” solo fortalece el racismo.,Mention,Text Only,16840,1,"Cuauhtemoc, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/razarateri/statuses/1508513572854370306,razarateri,3/28/2022 2:37 pm,"UrielGu06875450 @LuisCardenasMx Pendejo,crees que uno se alegra de esta situación tan lamentable en qué se encuentra el país? Y todo por un inepto al que eligieron una bola de resentidos e ignorantes como tú.",Mention,Text Only,1798,4,"Santa Rosa Jauregui, Querétaro, Mexico",,,4,0,0,0,Backlash
Twitter,https://twitter.com/YanluyY/statuses/1508511671899332618,YanluyY,3/28/2022 2:29 pm,"TessyRJ @juncalssolano @lialimon La reacción racista sigue ardida, porque no cruzarán la próxima elección...",Mention,Text Only,184,3,"Villahermosa, Tabasco, Mexico",,,1,0,1,1,
Instagram,https://www.instagram.com/p/CbqErKXqIt2/,,3/28/2022 2:22 pm,"Jerarquizar los sistemas de opressi0n que sufren las mujeres racializadas, nos hace obviar muchos detalles. Es por ello que el debate sobre lo que ocurrió es complejo y no se puede reducir a un chiste!!! 
Quizas lo que falta por entender es que para lxs negrxs es algo más que el pelo. Este constante ataque y ridiculización de la estética de las mujeres negras se remonta a la a la esclavitud y ha evolucionado hasta llegar a los chistes en los escenarios, aunque esto no es nuevo, pero el impacto es el mismo: el daño a las mujeres negras.
 La cultura de la belleza tiene sus raíces en la supremacía blanca y es anti-negra.
Y por último, me parece vergonzoso que en ningún momento se haya centrado la opresión y violenci@ que sufrió  jada.
misogynoir #racismo #interseccionalidad",Message,Photo,0,14,,,,0,0,14,0,Género
Twitter,https://twitter.com/JoaqunValladar1/statuses/1508506299021070341,JoaqunValladar1,3/28/2022 2:08 pm,"soy_el_danyboy @Regia_Alexandra @kenialopezr @EugenioDerbez @EugenioDerbez el actor de.
relleno en todas sus películas no le gustan a la
mayoría por clasista y facho",Mention,Text Only,194,2,"Patzcuaro, Michoacán, Mexico",,,1,0,0,1,
Twitter,https://twitter.com/OOretrap/statuses/1508506114878590979,OOretrap,3/28/2022 2:07 pm,"TruebaLara Ah cara y que creativo el zopenco éste! Andamos falta que el avión lo manden a una conversión de Mexicanicos, y Pida que de paso le pongan jacuzy luces neón de luz negra, y un tubo. Para el ea ea ea!! Che naco! https://t.co/9RLZ40q1v2",Mention,Photo,905,2,"Tesistan, Jalisco, Mexico",,,2,0,0,0,Odio
Twitter,https://twitter.com/_FerLeonMex/statuses/1508505574148825088,_FerLeonMex,3/28/2022 2:05 pm,"Cualquiera que sea el resultado el miserable resentido no se irá, y no se irá porque fue electo para un período Constitucional, no para cuando se le antoje impulsar su ratificación, por eso...#NoALaRevocacionDeMandato https://t.co/QEDEcSNvBK | QT: Los que van a votar en contra en la revocación, ¿ya pensaron qué pasa si llega a perder López? ¿Quién se quedaría en su lugar y quién lo pone?
Pinche juego sucio…",Message,Link,158,0,"San Nicolas de los Garza, Nuevo León, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/Pepillo_Mtz/statuses/1508504968801701891,Pepillo_Mtz,3/28/2022 2:03 pm,"TheVikGmz @andrea_riosc03 Si es blanco a negro, negro a negro o negro a blanco; de ahí depende todo, a nosotros los prietos no hay pedo, pasa todo jajaja",Mention,Text Only,2739,2,"Monterrey, Nuevo León, Mexico",,,2,0,0,0,
Twitter,https://twitter.com/SoyAdrianaB/statuses/1508504584557408263,SoyAdrianaB,3/28/2022 2:01 pm,"marthadebayle Nada, más bien deberían considerar revisar si lo que sus conductores - animadores cae en insultos, acoso, bullying o discriminación ... no sé, yo si tuviera un familiar con algún padecimiento y lo humillan a nivel mundial no sé cómo reaccionaria ... la clave es el RESPETO.",Mention,Text Only,123,0,"Cuauhtemoc, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/PerpetuDelrosal/statuses/1508503530835001349,PerpetuDelrosal,3/28/2022 1:57 pm,"cecyfernandez O sea
Que onda con la señora ?
El que sea la no primera dama no es pretexto para ser FODONGA.
miren que usar un clip porta papeles en lugar de una pinche ligita
Lo naco y lo corriente le brota por los poros
Más que el sudor conque mancha las axilas de sus blusas

POBRE MËXICO",Mention,Text Only,303,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/PerpetuDelrosal/statuses/1508503476241846287,PerpetuDelrosal,3/28/2022 1:57 pm,"O sea
Que onda con la señora ?
El que sea la no primera dama no es pretexto para ser FODONGA.
miren que usar un clip porta papeles en lugar de una pinche ligita
Lo naco y lo corriente le brota por los poros
Más que el sudor conque mancha las axilas de sus blusas

POBRE MËXICO https://t.co/BjyUbQASfG",Message,Photo,303,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/Francis85879724/statuses/1508502840972558343,Francis85879724,3/28/2022 1:54 pm,"EugenioDerbez @AppleTVPlus Vas directo y sin escalas a chasptm  @EugenioDerbez maldito pseudoambientalista, racista, golpeador infame, productor de programas televisivos de pura cagada, así que nuevamente y que se escuche fuerte y retumbe vas y CHATPM.",Mention,Text Only,321,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/FSAENZN/statuses/1508502245465370635,FSAENZN,3/28/2022 1:52 pm,"hhramos Tuitazo
Signo de los tiempos
(Y si tiene más lana, encima es clasista)",Mention,Text Only,553,1,Mexico,Men,,1,0,0,0,
Twitter,https://twitter.com/spiceguns/statuses/1508497775348129800,spiceguns,3/28/2022 1:34 pm,Indiwulf *racistas.,Mention,Text Only,673,1,"Monterrey, Nuevo León, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/_FerLeonMex/statuses/1508494805856362496,_FerLeonMex,3/28/2022 1:22 pm,"No mi querido maestro @TruebaLara, no le des ideas al miserable resentido... https://t.co/kjmo9xJA64 | QT: Ora sí me apantalló don López. Después de la rifa y otros fracasos, encontró qué hacer con el avión presidencial. Está en renta para bodas y quince años. Nomás hace falta una cosa: derribar los monumentos de Reforma para que los agasajados puedan pasear. https://t.co/D6LkFHFvLc",Message,Link,158,2,"San Nicolas de los Garza, Nuevo León, Mexico",,,1,0,1,0,Backlash
Twitter,https://twitter.com/nickingswslp/statuses/1508491768366608385,nickingswslp,3/28/2022 1:10 pm,A estas alturas es feo ver qué hasta en Twitter que se supone que es de mentes abiertas haya clasismo,Message,Text Only,12194,57,Mexico,Men,,47,0,8,2,
Twitter,https://twitter.com/Frankgatto130/statuses/1508485412171431936,Frankgatto130,3/28/2022 12:45 pm,"ROLANDOELBALON_ La culpa no es del indio si, no el que lo hiso culpable... Pero  ni como ayudarlos... La soberbia los ciega.",Mention,Text Only,45,0,"Santa Catarina, Nuevo León, Mexico",Men,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/JuampiSwan/statuses/1508483270069166080,JuampiSwan,3/28/2022 12:36 pm,"ale_delf1n @Jonathan_Jrz49 @Samdarbal @kkwhatkkwhat1 Sigue, sigue.
Solo te proyectas y te pones en evidencia.
Aaawwww.
Cómo olvidar cuando ustedes repartieron Cartillas falsas con tal de justificar su discriminación.",Mention,Text Only,365,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508481586794270744,JuampiSwan,3/28/2022 12:30 pm,"publicovipp @therealjulinas Sí, sus discursos son de discriminación.
Insisto, si tiene duda consulte la Declaración de los derechos humanos",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508476296778637314,JuampiSwan,3/28/2022 12:09 pm,"publicovipp @therealjulinas Sí, tanto les arde que tienen que inventar enemigos imaginarios con tal de justificar su discriminación. Hilarante",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/OlyOrozcoMX/statuses/1508470780207767554,OlyOrozcoMX,3/28/2022 11:47 am,"LawyerCount Es que me aterra que las personas aún no entiendan la cuestión de las violencias, más aún la violencia de género y violencia racista. Estamos viviendo en el reino del revés.",Mention,Text Only,871,1,"Miguel Hidalgo, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/RG_Ponx/statuses/1508460897345302532,RG_Ponx,3/28/2022 11:07 am,"Al final del día a uno si le pueden decir: Inshe pelón, Inshe panzón, inshe gordo, Inshe chaparro, Inshe oscuro color cartón mojado, inshe Joto y NO hay pedo, se sonríe y se deja pasar y a lo que sigue. A aguantar vara. 

Ellas no. Nunca seremos iguales.",Message,Text Only,215,4,Mexico,,,3,0,1,0,Sexodiversidad
Twitter,https://twitter.com/betocreativo/statuses/1508459507726249986,betocreativo,3/28/2022 11:02 am,Reportada. Eso del racismo no va conmigo.,Message,Text Only,1589,3,Mexico,,,3,0,0,0,
