Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Likes,Dislikes,Comments,Shares,Theme
Instagram,https://www.instagram.com/p/CeC5geKInHV/,,5/26/2022 10:48 pm,"Quizás hoy ya no te tengo a mi lado cuando despierto cada día, y no te puedo dar un beso de buenos días mi pequeño Santy, pero al menos veo tus fotos y videos y comienzo el día siendo la persona más feliz del mundo….. algún día cada día será para siempre tu y yo despertando juntos, te extraño mi nieto Santiago de mi corazón ♥️ ….#NoAlRacismo  me lo quito el #racismo",Message,Photo,0,7,,6,0,1,0,
Twitter,https://twitter.com/criz_Q/statuses/1530017667427475463,criz_Q,5/26/2022 10:46 pm,"Y ya está en #DisneyPlus 🤩 
Joya. | QT: ""malcom el de en medio"" era una serie adelantada incluso a esta época:

•ninguno era homofóbico
•estaban en contra de tener relaciones sexuales con mujeres bajo los efecto del alcohol
•se pelearon con su abuela por ser racista trayendo a sus amigos afros a su casa https://t.co/OrRqyLYsqE",Message,Text Only,2857,0,"Santa Rosa Jauregui, Querétaro, Mexico",0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/ok_ggomez/statuses/1530014666902085643,ok_ggomez,5/26/2022 10:34 pm,"Se requiere mucho más que discursos... | QT: “Las juventudes de MC estamos convencidas de que la educación para la no discriminación, es una herramienta necesaria para prevenir y erradicar conductas discriminatorias o discursos de odio "" @MovCiudadanoQro @cesar_cadena_ro https://t.co/qGWqcW9KAw",Message,Text Only,1611,0,"Santa Rosa Jauregui, Querétaro, Mexico",0,0,0,0,
Twitter,https://twitter.com/MichelYz1988/statuses/1530010047702507537,MichelYz1988,5/26/2022 10:16 pm,PonchoGutz El intrínseco clasismo nunca puede faltar.,Mention,Text Only,485,0,"Teoloyucan, México, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CeC1vVduKaD/,,5/26/2022 10:15 pm,"Te compartimos estos consejos para luchar contra el racismo y la xenofobia 👀

#xenofobia #racismo #noalaxenofobia #contralaxenofobia",Message,Photo,0,6,,6,0,0,0,
Twitter,https://twitter.com/alextostadob/statuses/1530008073032564736,alextostadob,5/26/2022 10:08 pm,"Que buena es la indio, sptm.",Message,Text Only,743,0,"Villa de Costa Rica, Sinaloa, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/yoloxochitl2010/statuses/1530006889714548739,yoloxochitl2010,5/26/2022 10:04 pm,"AnnieBarrios Yo igual, trato de no pensar en lo negativo de eso pero porque hay tanta violencia últimamente, yo triste porque me corrieron de mi trabajo a base de un complot de envidiosos de la oficina y lo peor organizado por el gerente,no lo puedo creer tanta discriminación y odio en el mun",Mention,Text Only,108,0,"Iztacalco, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/purobeisbolfb/statuses/1530002988122533888,purobeisbolfb,5/26/2022 9:48 pm,"En este mes se cumplen 19 años de su retiro. Un cerrador extraordinario que acabó su carrera muy rápido por su racismo. | QT: QUÉ DESPERDICIO DE TALENTO

Vivimos tiempos muy convulsos. El racismo sigue muy vigente en EU, lo cual genera odio y violencia, como ocurre tristemente hoy día.

El tipo de la foto es John Rocker, quien echó a perder su carrera por racista.

La historia ⬇️
https://t.co/5eBUyo8Jwk https://t.co/8KR9fapJRT",Message,Text Only,33112,1,"Villa de Costa Rica, Sinaloa, Mexico",0,0,0,1,
Twitter,https://twitter.com/MaluLeon12/statuses/1529995448974442502,MaluLeon12,5/26/2022 9:18 pm,express_mx En su auto burbuja de el engaño el esta comodo. Solo un resentido que solo puede hablar! Pero jamas podra participar en nada,Mention,Text Only,233,0,"Veracruz, Veracruz, Mexico",0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/CeCtQh4Min3/,,5/26/2022 9:01 pm,"EL RACISMO SIGUE VIGENTE

Estamos viviendo tiempos muy convulsos. El racismo genera odio y eso lleva a la violencia, como ocurre tristemente hoy día en Estados Unidos de forma imparable.

El tipo de esta foto es John Rocker y tal vez no lo recuerdas 

¡Qué va! Era el relevista zurdo mas talentoso de MLB en 1999, cuando salvó 38 juegos en apenas su segunda temporada con los Bravos de Atlanta.

Pero al año siguiente, Rocker perdió la cabeza y sacó todo su odio contra la humanidad en una entrevista con la Revista Sports Illustrated, donde se lanzó contra la gente de Nueva York, los asiáticos, peloteros y el mundo en general.

Le preguntaron si viajaría en el metro de NY y explotó:

“Me retiraría primero. Es la ciudad más agitada y estresante. Imagínate tener que tomar el tren 7 hasta el estadio de beisbol, como si estuviera pasando por Beirut junto a un niño con cabello morado, junto a un tipo con SIDA y justo al lado otro tipo que acaba de salir de la cárcel por cuarta vez junto a una madre de 20 años con cuatro hijos. Eso es deprimente."" 

Y luego añadió:

“Lo que menos me gusta de Nueva York son los extranjeros. Puedes caminar una cuadra entera en Times Square y no escuchar a nadie hablando inglés.....Asiáticos, vietnamitas e indios, rusos, españoles y todo lo que hay allá arriba. ¿Cómo diablos llegaron esos sujetos a este país?"".

En la entrevista, John también se refirió al jugador curazoleño Randall Simon --entonces de los Piratas de Pittsburgh--, como una especie de ""simio"", en referencia a su físico.

John fue sancionado por toda la pretemporada del año 2000 y por 14 juegos, así como por 20 mil dólares.

En los años siguientes siguió creando polémica con sus declaraciones, por lo cual solo lanzó en seis temporadas y tuvo que retirarse en 2003 con 88 salvamentos.

El talento en el beisbol es muy importante, pero siempre será más valiosa la educación, los valores y la humildad que te enseñan en el hogar.

#racismo #odio #beisbol #nuevayork 

#ny #eu #baseball #asiaticos 

#extranjeros #johnrocker

#atlantabraves #pelotero",Message,Photo,0,42,,41,0,1,0,Origen cultural
Instagram,https://www.instagram.com/p/CeCqC_FO5Rn/,,5/26/2022 8:33 pm,"El siguiente texto es tomado de la cuenta de afrodiccionario

Esta expresión es comunmente pronunciada por personas que no entienden con claridad que es el Racismo Estrcuctural. Pues normalmente piensan que cuando las personas negras o racializadas, discriminan a personas blancas, están siendo también racistas. Sin embargo esto NO se trata de #racismoinverso. Puesto que la discriminación que pueden sufrir, personas blancas en situaciones concretas, no afecta al resto de las esferas de vida de esta persona. Por ejemplo no afecta en la dificultad racial al acceso laboral, en la dificultad del alquiler a una vivienda, en las paradas policiales por perfil racial, etc. Estos ejemplos son efecto del Racismo Estructural, pero no de la discriminación, (aunque la discriminación puede ser o no estructural).
 AfroDiccionario no apoya la discriminación negativa en ninguna de sus formas. Pero entiende que los efectos psicologicos del Racismo Estructural en una o varias personas durante largos años de vida, puede genera efectos adversos en las personas negras o racializadas como el rechazo, el miedo, o la dificultad en las relaciones, en algunas circustancias en las que indetifican o asocian a personas, actos, o situaciones como parte de la cultura de la opresión.
.

.

.

.

.

.

#RacismoInverso #afrodiccionario #yosoyantirracista #afro #racismo #racism #diccionario #reflexion #definicion #empoderamiento #africa #african #social #education #educacion #lenguajeinclusivo #orgullo #pride #immigration #migracion #diaspora #words #respect #respeto #equality #equidad #tomandonuestrosespacios
#ALMANEGRA 
#OrgullosamenteRespondona",Message,Photo,0,38,,30,0,8,0,
Twitter,https://twitter.com/dannyehuanmx/statuses/1529979809014681600,dannyehuanmx,5/26/2022 8:16 pm,"Wey OBVIO en todos esos antros blancos del norte discriminan! De qué les sorprende a los yucatecos el caso de Classi*o Peníns*la? 

En Yucatán el racismo y el clasismo están a la orden del día.",Message,Text Only,1083,2,"Merida, Yucatán, Mexico",1,0,0,1,
Twitter,https://twitter.com/ivan_meji/statuses/1529978740914233344,ivan_meji,5/26/2022 8:12 pm,TomasJimnezCor2 @jccharc No lo mencionaron de manera explícita. Pero Denise y Mario sí defendieron esa idea. De ahí el debate cuando Pablo les dijo que las categorías de la CRT no aplicaban para 🇲🇽. Y los primeros dos lo acusaron de “negacionista del racismo”. Lo que negó fue la parte “sistémica”en 🇲🇽,Mention,Text Only,348,0,"Miguel Hidalgo, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/martinmoraless_/statuses/1529977464985792514,martinmoraless_,5/26/2022 8:07 pm,"AdrianV65580030 @Blowjhow @giov_ @hmty32 @yespriest los discursos y palabras que inciten q la violencia y discriminación no son “opiniones” tienen nombre. Machismo, Homofobia, Racismo, Xenofobia, Transfobia, Misoginia, y puedo seguir.",Mention,Text Only,87,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CeCm5A5Oha5/,,5/26/2022 8:05 pm,"Los humanos que discirminan a otros en función de la raza, especie, sexo, orientación sexual u otra característica irrelevante, no son malas personas o tienen una maldad inherente. El problema radica en la educación o el adoctrinamiento cultural que recibimos, pues nubla el razonamiento moral o la empatía. Nos inculcan desde temprana edad los prejuicios y hábitos de comportamiento, que configuran nuestra forma de pensar y actuar con los demás. 
.
.
.
.
#veganismo #veganismoesjusticia #veganosargentina #veganoschilenos #veganizando #veganoslatinos #veganosunidos #veganlatina #veganos #comunidadvegana #educacioninfantil #educacionvegana #sevegano #bevegan #sexismo #racismo #especismo #antiespecismo #buenosairesvegano #derechosanimales #derechoshumanos #derechoanimal #explotacionanimal #govegan #govegan🌱 #haztevegano #igualdadanimal #liberacionanimal #lunessincarne #memesveganos",Message,Photo,0,84,,82,0,2,0,
Twitter,https://twitter.com/julietaetznab/statuses/1529977045169721346,julietaetznab,5/26/2022 8:05 pm,¿Aún insistes sobre tus “proyectos” fascistas y tus posturas clasistas @SandraCuevas_? https://t.co/m24ZsR8LzP,Message,Photo,23564,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/julietaetznab/statuses/1529976459338698758,julietaetznab,5/26/2022 8:03 pm,¿Aún insiste sobre tus “proyectos” fascistas y tus posturas clasistas @SandraCuevas_? https://t.co/6ledyugxba,Message,Photo,23564,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/MaEugeniaVidal3/statuses/1529976083600269312,MaEugeniaVidal3,5/26/2022 8:01 pm,mario_delgado Claro si ya tienen todo pactado con el narco… mitómanos corruptos asesinos resentidos hipócritas misóginos https://t.co/JrV29aXhtW,Mention,Photo,871,0,"Villahermosa, Tabasco, Mexico",0,0,0,0,"Backlash, Género"
Twitter,https://twitter.com/ivan_meji/statuses/1529975459362099216,ivan_meji,5/26/2022 7:59 pm,"jccharc @TomasJimnezCor2 Puede haber casos que pueden ser catalogados como racismo. Pero eso no hace que este sea sistémico. Dado que la estructura de nuestro sistema constitucional no se fundamenta, ni sustenta ningún tipo de racismo.
Diferente a EU, que por ejemplo tiene remanentes de la era Jim Crow.",Mention,Text Only,348,0,"Miguel Hidalgo, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/Fernandamerodio/statuses/1529973099684323346,Fernandamerodio,5/26/2022 7:49 pm,"Yousseft_vlqz Que resentido saliste, vive y deja vivir 🫠",Mention,Text Only,811,0,Mexico,0,0,0,0,Backlash
Twitter,https://twitter.com/julioo_mena/statuses/1529973027043172374,julioo_mena,5/26/2022 7:49 pm,"Tampoco se ocupa que los Blancos “entiendan” de #Racismo. 

Lo que toca es resistencia y lucha permanente.",Message,Text Only,1416,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/Cretinorraptor/statuses/1529970054636396544,Cretinorraptor,5/26/2022 7:37 pm,"Ooootra vez con el ""racismo"" y el ""clasismo"".

Por eso no avanzan, pinches mediocres.",Message,Text Only,2886,4,"Colonia del Valle, Mexico City, Mexico",1,0,1,2,
Twitter,https://twitter.com/bernhardhans/statuses/1529967111816241155,bernhardhans,5/26/2022 7:25 pm,landaarcoiris Maltrato en Movistar q Nairo Quintana se comporto mal connmucho racismo.  Nunca va a ser uno de los grandes.,Mention,Text Only,203,0,"Tesistan, Jalisco, Mexico",0,0,0,0,
Twitter,https://twitter.com/ClaudiaSeptien/statuses/1529966468472922132,ClaudiaSeptien,5/26/2022 7:23 pm,"PedroBufalo Noooo, el otro es un gatete naco. Ray era muy guapo.",Mention,Text Only,1162,0,"Colonia Lindavista, México, Mexico",0,0,0,0,Odio
Twitter,https://twitter.com/esaesminegra/statuses/1529961135574765569,esaesminegra,5/26/2022 7:02 pm,"Por eso y más, we ❤️ Malcolm. | QT: ""malcom el de en medio"" era una serie adelantada incluso a esta época:

•ninguno era homofóbico
•estaban en contra de tener relaciones sexuales con mujeres bajo los efecto del alcohol
•se pelearon con su abuela por ser racista trayendo a sus amigos afros a su casa https://t.co/OrRqyLYsqE",Message,Text Only,90,0,Mexico,0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/Doncucaracho/statuses/1529954667723120646,Doncucaracho,5/26/2022 6:36 pm,el_amashito @PituFina1184 Es cierto @el_amashito que haya toda la gente es color cartón,Mention,Text Only,3875,0,"Villahermosa, Tabasco, Mexico",0,0,0,0,
Twitter,https://twitter.com/julioo_mena/statuses/1529936139867635712,julioo_mena,5/26/2022 5:22 pm,"crcc0206 @carlosbravoreg @equidistar @pablo_majluf Son principios básicos, no hay forma de “reformar” la opresión racista, hay problemas sociales que para su resolución se necesitan acciones revolucionarias, no es un tema que le compete a los blancos. 
 
Son ociosos esos “debates” incluso benefician a los blancos",Mention,Text Only,1416,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CeCTMEdNyV8/,,5/26/2022 5:13 pm,"Hablamos con Gabriela González, jefa del Programa de Participación Ciudadana, Comunidades Migrantes y Diversidades de gobiernociudadsalta , sobre el Conversatorio sobre Racismo y otras Formas de Discriminación que se realizó.

🗣️ “El objetivo de este encuentro fue incentivar la tolerancia y crear conciencia ante actos que puedan ser considerados racistas para evitarlos en el conjunto de la sociedad” indicó.

🇦🇷🇧🇴 La actividad fue organizada en conjunto entre la municipalidad y el Consulado de Bolivia en Salta, y se llevó a cabo en el día que Bolivia recuerda la lucha contra la discriminación.

👉 ""Hoy se gestan nuevos paradigmas para insistir por los pueblos libres y la presencia de legislación no termina con el discurso de odio, discriminación y violencia” aseguró Gabriela.

#ElRepasador #discriminacion #racismo #diversidades #conversatorio",Message,Photo,0,2,,2,0,0,0,
Twitter,https://twitter.com/lucifire27/statuses/1529929836915048473,lucifire27,5/26/2022 4:57 pm,"Buenazo | QT: ""malcom el de en medio"" era una serie adelantada incluso a esta época:

•ninguno era homofóbico
•estaban en contra de tener relaciones sexuales con mujeres bajo los efecto del alcohol
•se pelearon con su abuela por ser racista trayendo a sus amigos afros a su casa https://t.co/OrRqyLYsqE",Message,Text Only,276,0,"Guadalajara, Jalisco, Mexico",0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/angelarubii_/statuses/1529929616185610241,angelarubii_,5/26/2022 4:56 pm,"México y el mundo están así porque las del staff disfrutaron un concierto 😠

Jaja, chale... | QT: @Ferbustos Hola! No considero que sea clasista, es simplemente respetar reglas y no aprovecharse. Por eso mexico sigue cómo está en la actualidad donde hay personas que no siguen reglas. 🙌🏻",Message,Text Only,6373,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/JorgBlumen/statuses/1529923846270337041,JorgBlumen,5/26/2022 4:34 pm,"marissaalvarad2 @Soldadadecrist0 y la Geas y Prietas como tú JAMAS irán al Cielo jajajaja 
*se pone a dieta""",Mention,Text Only,2695,0,"Miguel Aleman (La Doce), Sonora, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/tv/CeCOckCFLEt/,,5/26/2022 4:33 pm,"#Entretenimiento.- El cantante canadiense Justin Bieber se reencontró este miércoles con el público mexicano -esta vez sin playback, más enérgico y hablando en español- con su gira ""Justice"", en un lleno en el Foro Sol de la Ciudad de México donde hizo un llamado a la unión y condenó los actos racistas en el mundo.

""Este es un tour de unidad y aceptación. Todos somos iguales. En este mundo hay muchas divisiones y mucha injusticia racial. Nosotros podemos hacer la diferencia, podemos estar juntos y unirnos, ¡El racismo es diabólico!"", expresó el cantante de 28 años que regresó al país tras cinco años de ausencia.

Más detalles en nuestro portal www.noticiassin.com 

#NoticiasSIN #JustinBieber #racismo #mexico",Message,Video,0,172,,171,0,1,0,
Twitter,https://twitter.com/___mariotorres/statuses/1529923597380337674,___mariotorres,5/26/2022 4:33 pm,"y de oportunidades de empleo productivo para las mujeres, los jóvenes, las personas con discapacidad, las personas de edad y otros que enfrentan la discriminación y la marginación. La crisis financiera y económica mundial también ha demostrado la capacidad de recuperación de las",Mention,Text Only,274,0,Mexico,0,0,0,0,Género
Instagram,https://www.instagram.com/p/CeCOOY5ts4U/,,5/26/2022 4:30 pm,"Provocación racista de un hincha de Independiente a simpatizantes de Ceará

🏟️ Fue en la cancha de Independiente, Libertadores de América - Ricardo Enrique Bochini. Por la agresión, el Rojo podría recibir una dura sanción de Conmebol

#Racismo #Fútbol #Independiente #Conmebol #Discriminación",Message,Video,0,219,,170,0,49,0,
Twitter,https://twitter.com/angelcm_92/statuses/1529922379459215360,angelcm_92,5/26/2022 4:28 pm,"Tan bien chistosos los gotos de ahora.

Bien abiertos de mente, hasta con la discriminación.",Message,Text Only,51,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/JezuzGalaz/statuses/1529920279773859863,JezuzGalaz,5/26/2022 4:19 pm,CPonens Clasista,Mention,Text Only,861,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CeCM2CrPVUL/,,5/26/2022 4:18 pm,"Ayer 25 de mayo de 2022 se cumplieron dos años del homicidio de George Floyd , víctima afroamericana de un policía en Minnesota, quien lo culparon de haber pagado unos cigarrillos con un billete falso, el policía procedió a agredirlo y recargó su rodilla entre la espalada y el cuello provocándole una asfixia cardiopulmonar. 

Y justo ayer sucedió el tiroteo en una escuela primaria en Texas. 

¿La ley realmente está castigando a las personas correctas? 

Mientras un mundo lo lidere el odio, el racismo, la discriminación y las armas se puedan adquirir con tanta facilidad no existirá la justicia social que tanto deseamos. 

#georgefloyd #texas #racismo #justiciasocial #desigualdad #shooting #balacera #nomasvictimas",Message,Photo,0,11,,9,0,2,0,Perfilamiento racial
Twitter,https://twitter.com/AnadeLgbt/statuses/1529919540464865294,AnadeLgbt,5/26/2022 4:16 pm,"Los esperamos este sábado es hora de hablar de la discriminación en el deporte y que mejor con la Alcaldía @A_VCarranza los esperamos @DiversexVC @escandalamx @SoyHomosensual | QT: Asiste al curso ""El ABC de la diversidad sexual y la discriminación en el deporte"", que será impartido por @AnadeLgbt. Conoce todo acerca de este tema en el Centro Cultural Carranza.🏳️‍🌈🥅🏈⚽🏀🏒

📆28 mayo
⏰11 hrs.

#VCEsDiversidad https://t.co/xdiwZ04PZC",Message,Text Only,1607,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/pakkirriz/statuses/1529918148329279488,pakkirriz,5/26/2022 4:11 pm,"#Mellevas 
#Mepagas 
#Mecompras 
#Meregalas 
Pero no es la culpa del indio, sino del que lo hizo compadre 😤 https://t.co/SBkjCLCt3X",Message,Photo,118,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/rivero_vic/statuses/1529918129899458573,rivero_vic,5/26/2022 4:11 pm,"Sin tomar en cuenta el color de piel. | QT: ¿Qué onda con la campaña machista de @CONAPO_mx de @GabrielaRodr108?

Para evitar riesgos, las mujeres no deben de tomar... y de una vez: usar pantalón, no tener escote y hasta ponerse lentes para no ser tan atractivas (han de pensar). 

La culpa ES DEL ABUSADOR sin importar qué. https://t.co/2HsLOJheDV",Message,Text Only,855,0,Mexico,0,0,0,0,Género
Twitter,https://twitter.com/faustomtz_/statuses/1529917009445670916,faustomtz_,5/26/2022 4:06 pm,"Enhorabuena 💖 | QT: Firmar colaboración con un espacio gubernamental único en el país como el @COPRED_CDMX, que debería existir en todas las entidades federativas, es un paso hacia adelante para @visible_mx en la tarea de prevenir, atender y eliminar la discriminación hacia las personas LGBTQ+ 🏳️‍🌈🏳️‍⚧️ https://t.co/evh9AolQFj",Message,Text Only,1035,0,"Aguascalientes, Aguascalientes, Mexico",0,0,0,0,
Twitter,https://twitter.com/yaisaanahi/statuses/1529915101179957256,yaisaanahi,5/26/2022 3:59 pm,"Obvio está dlv pagar boletos en cierta zona, para que al final alguien que ni siquiera pago esté donde estás tú. No es clasismo, es respeto. 
Lit en los grupos hablaban sobre cómo se iban a colar en otra zona, solo acepta lo que pudiste pagar y respeta el espacio de los demás. | QT: No me extraña que sea alguien de mty la que se queja de esto https://t.co/PSc7P2o5MH",Message,Text Only,1318,0,"Ciudad Victoria, Tamaulipas, Mexico",0,0,0,0,
Twitter,https://twitter.com/ZmeuSeol/statuses/1529914514556211212,ZmeuSeol,5/26/2022 3:56 pm,Chulada de maíz prieto https://t.co/wJ3A73HC9o,Message,Photo,537,0,"Magdalena Contreras, Mexico City, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CeCFVO9p257/,,5/26/2022 3:12 pm,"El cantante canadiense Justin Bieber se reencontró  con el público mexicano -esta vez sin playback, más enérgico y hablando en español- con su gira “Justice”, en un lleno en el Foro Sol de la Ciudad de México donde hizo un llamado a la unión y condenó los actos racistas en el mundo.

“Este es un tour de unidad y aceptación. Todos somos iguales. En este mundo hay muchas divisiones y mucha injusticia racial. Nosotros podemos hacer la diferencia, podemos estar juntos y unirnos, ¡El racismo es diabólico!”, expresó el cantante de 28 años que regresó al país tras cinco años de ausencia.

Por una hora y 45 minutos el canadiense mantuvo entretenido a más de 57.000 mexicanos que se reunieron para corear todas las canciones que presentó entre fuegos artificiales y euforia.

🔗 Más detalles, a través del enlace en nuestra bio.

#resumenfinaldigital #espectáculo #jostinbieber #justice #racismo #méxico",Message,Photo,0,2,,2,0,0,0,
Twitter,https://twitter.com/javargasr/statuses/1529902919935479824,javargasr,5/26/2022 3:10 pm,"flarranaga @Fedenavarrete En México no hay racismo, pero las violaciones al debido proceso motivaron la liberación de una ciudadana francesa y blanca por resolución de la SCJN hace 12 años.  Sin embargo, su supuesto cómplice, mexicano, detenido exactamente bajo las mismas circunstancias sigue preso",Mention,Text Only,144,10,"Cuauhtemoc, Mexico City, Mexico",7,0,0,3,Perfilamiento racial
Twitter,https://twitter.com/ErandiSanF/statuses/1529902693745053702,ErandiSanF,5/26/2022 3:10 pm,"Las élites criollas salieron a marchar en Guadalajara, en contra del racismo inverso. 

¡Esperen!, me equivoqué, es la #MegaMarchaUdeG  defendiendo la autonomía universitaria. https://t.co/cfZhieKeW0",Message,Photo,5034,24,"Las Pintitas, Jalisco, Mexico",19,0,1,4,
Twitter,https://twitter.com/FTol24/statuses/1529889019563323413,FTol24,5/26/2022 2:15 pm,¿Enserio tienes gusto o solo eres clasista?,Message,Text Only,181,0,"Casa Blanca, Puebla, Mexico",0,0,0,0,
Twitter,https://twitter.com/Giian_Ruben/statuses/1529885437422018560,Giian_Ruben,5/26/2022 2:01 pm,"Nuevo orden vibes | QT: En México no hay racismo, sólo se producen películas donde la gente morena es un alivio cómico o una monstruosidad, como debe ser",Message,Text Only,223,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CeB62VaKS26/,,5/26/2022 1:40 pm,"#26May El portavoz de la Cancillería china, Wang Wenbin, alertó este jueves que Estados Unidos (EEUU) ""se ha convertido en un país con la violencia armada más grave del mundo"", acompañado con altos índices de discriminación racial y el ""mayor déficit"" en derechos humanos.

Su comentario fue en referencia a la masacre perpetrada en la escuela primaria Robb Elementary de Uvalde (Texas) y el segundo aniversario de la muerte del afroamericano George Floyd a manos de la policía. 

""Es inaceptable que en las últimas décadas el Gobierno estadounidense no haya tomado medidas sustanciales para abordar estos problemas”, dijo el diplomático.

Wang tildó al gobierno de EEUU de ser “insensible a la violación sistemática de los derechos humanos de su propio pueblo”.

Más noticias en: www.primicias24.com
""La mejor manera de estar informado""

#Primicias24 #Internacionales #EEUU #China #DDHH #Racismo",Message,Photo,0,87,,84,0,3,0,Perfilamiento racial
Twitter,https://twitter.com/jasielsosa/statuses/1529880129404514307,jasielsosa,5/26/2022 1:40 pm,"Al fin el tuit qué estuve buscando.

Muy ofendidos todos como siempre, dejarán de ir a Classico para ir al otro antro igual de elitista, clasista y racista. | QT: Publican contra Classico los mismos que subían sus historias con sus botellas carísimas cada fin de semana y te barrian con su mirada de superioridad. 

No amigo, eres igual de basura.",Message,Text Only,485,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/tv/CeB5Dq3Mzwg/,,5/26/2022 1:25 pm,"Este 28 de mayo 
Se lanza La Reina
Del primer álbum de timbiafrica llamado #migración

En estos tiempos de tantos cambios, de si sacar o no esta canción. 
No le quise dar más vueltas y tomé la decisión. 

Desiciones como las que tomaremos este 29 de mayo, donde no solo iremos a votar, si no que cambiaremos totalmente la dirección de nuestras vidas. 

Quise hacer este homenaje a las mujeres de mi vida cómo mi madre liceta1508 #cantaora de mi Pacífico cómo franciamarquezm mi Vicepresidenta. 

Cómo a mis colegas artistas que enseñan a mi vida y mi canto. 

Un homenaje a la migración,  un homenaje al compañerismo de la mujer, y más aún de la mujer negra. 

Un homenaje a la resiliencia, un homenaje a nuestros cuerpos maltratados por un gobierno estructural, #machista, #racista #clasista #homófobo

Un homenaje pa' que nos sigamos abrazando, 
Pa' que a esos de allá arriba, aunque ya lo saben, les seguimos haciendo saber tanto aporte que hemos dejado a la humanidad. 

Un homenaje pa que cada día nos demostremos a nosotrxs mismxs que sí podemos vivir sabroso, sí. Así como lo dice mi Vicepresidenta. 

Agarremos nuestras manos y caminemos juntxs. Sea cuál sea la decisión. 
El cambio que venimos esperando por años y años es ahora. 

Un homenaje a mis Ancestrxs, que sepan que estoy para servirles. 
Que sepan que esta generación levanta con poderío esos saberes que son los que nos salvarán. 

Bienvenidxs a TimbiÁfrica. Tierra Prieta. 
La Reina está aquí. 
Si, lo son todas mis Ancestrxs. 

Gracias mamita por ser mi inspiración.

Compartan🦋🔥🖤🙌🏿😎🎶. 
Muchas gracias.",Message,Video,0,54,,51,0,3,0,Género
Instagram,https://www.instagram.com/tv/CeB4JoHFcUn/,,5/26/2022 1:24 pm,"¿Qué tanto racismo hay en nuestras sociedades? ¿Sabemos identificar los “microrracismos”? La periodista y activista colombiana, ednaliliana_, nos contó varios ejemplos de lo que ha vivido  en carne propia. 

La conversación completa, a propósito de este tema y su nuevo libro, El racismo y yo, la pueden ver en mi página de Facebook. 

#racismo #ednalilianavalencia #libro #sociedad",Message,Video,0,67,,65,0,2,0,
