Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/notable17/statuses/1526273731596800001,notable17,5/16/2022 2:49 pm,"gibranrr Esos no son pruebas, son dichos de alguien resentido, y lo mas probable es que tu mujer matamorense (Valeria) se vaya por la misma tesitura, tu eres su sensei y el tuyo Monrreal",Mention,Text Only,67,0,Mexico,0,0,0,0,"Backlash, Género"
Twitter,https://twitter.com/garciaezek/statuses/1526270658434547713,garciaezek,5/16/2022 2:37 pm,"y que sufrimos maltrato y bullying en centros escolares, que también de esas tantas veces que un día volviendo a casa nos insultaron y fuimos burlas, que sigue pasando la discriminación laboral, la  no atención médica y saber que la palabra ""maricon o machorra""",Mention,Text Only,1831,0,Mexico,0,0,0,0,Sexodiversidad
Instagram,https://www.instagram.com/p/CdoRNACOTE4/,,5/16/2022 2:35 pm,"Una teoría conspirativa ha inspirado múltiples masacres racistas durante los últimos años. 

📣 “El gran reemplazo”. Así llamó el escritor francés Renaud Camus a su libro publicado en 2011. Más de diez años después, el contenido de ese libro se ha convertido en uno de los manifiestos de la extrema derecha en el mundo. 

🔍 En él, Camus menciona que la migración de personas de otros continentes pone en peligro la identidad cultural francesa.

❗️Aunque el escritor fue expulsado de Twitter y el libro nunca fue traducido al inglés, sus ideas han sido retomadas por presentadores y políticos de extrema derecha en todo el mundo como Tucker Carlson o Marine Le Pen. 

😰 Supremacistas blancos que han cometido crímenes de odio y masacres racistas ven en el libro una inspiración para llevar a cabo una “limpieza étnica”. 

📣 “Los judíos no nos reemplazarán” y “Ustedes no nos reemplazarán” fueron las consignas que también gritaron cientos de hombres blancos en 2017 durante las manifestaciones racistas de Charlottesville, Virginia. 

FUENTE: AP, NYT

#Racismo #ElGranReemplazo #Bufalo #AtaqueRacista #Supremacismo #ajplusesp_ilustracion",Message,Photo,0,5464,,5378,0,86,0,
Twitter,https://twitter.com/tadeocampagne/statuses/1526270209211830272,tadeocampagne,5/16/2022 2:35 pm,"En #Durango seguiremos más visibles que nunca y en lucha contra la #LGBTFobia 🏳️‍🌈🏳️‍⚧️ la discriminación.

17 de Mayo Día Internacional de lucha contra la #LGBTFobia https://t.co/w8ruKwTxC9",Message,Photo,2175,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CdoP-ONrV-g/,,5/16/2022 2:25 pm,"BANDERAS A MEDIA ASTA POR ATENTADO RACISTA. 
Las banderas izadas en los edificios públicos de Nueva York ondearán este lunes, a media asta, en honor de las diez personas asesinadas y las tres que resultaron heridas en la masacre ocurrida el sábado en la ciudad neoyorquina de Buffalo.
“la violencia que presenciamos a manos de este supremacista blanco es repugnante, inaceptable y debe detenerse aquí”, dijo la gobernadora Kathy Hochul en un breve comunicado en el que dijo que las banderas permanecerán izadas a media asta hasta que los fallecidos sean enterrados.
El tiroteo, perpetrado por el joven Payton Gendron, es investigado como un ataque racista y terrorista, después de que se encontrara un manifiesto en el que aseguraba que quería matar a -""todos los negros"" y, por eso, había decidido perpetrar la masacre en una zona habitada mayoritariamente por afroamericano. De las 13 víctimas, once eran negras.

.
.
.
#buffalo #masacre #kathyhochul #paytongendron #racismo #crimendeodio #terrorismo #victimas #muertos #negros 
📷 Joshua Bessex / AP",Message,Photo,0,27,,23,0,4,0,
Twitter,https://twitter.com/kanommx/statuses/1526264165764984832,kanommx,5/16/2022 2:11 pm,"O taaaal vez, y solo taaaaal vez, están tan pendejos que por querer cuidarlas cayeron en un acto de discriminación sin darse cuenta.

It so easy to point fingers… | QT: Las mujeres en México estamos viviendo una época de terror y tragedia. Lo que esta empresa hizo es tomar una situación horrible para justificar su discriminación y misoginia. https://t.co/pUZ6LlTVE3",Message,Text Only,185,0,"Monterrey, Nuevo León, Mexico",0,0,0,0,Género
Instagram,https://www.instagram.com/p/CdoLq8Ys6Sl/,,5/16/2022 1:47 pm,"Autoridades revelaron que el joven de 18 años de edad que realizó una masacre racista al matar a 10 personas de raza negra en un supermercado de Nueva York, ya había hecho amenazas previas en su escuela secundaria.
#EEUU #Racismo #NuevaYork #Buffalo #RacismoEnEEUU 
https://bit.ly/3yHMCZo",Message,Photo,0,3,,3,0,0,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/CdoJpqMLDv1/,,5/16/2022 1:29 pm,"El joven blanco de 18 años que mató a diez personas, casi todas negras, en un supermercado de la localidad de Búfalo (Nueva York), planeaba seguir matando, según el comisario de policía de la localidad, Joseph Gramaglia.

En declaraciones a la cadena CNN, Gramaglia aseguró que las evidencias señalan que el asaltante, que se entregó a la policía tras el tiroteo, tenía planes «de continuar disparando a gente».

«Incluso, habló sobre la posibilidad de ir a otra tienda» tras el primer ataque, dijo el comisario a la cadena.

Payton Gendron se trasladó en un vehículo desde Conklin, una localidad a 320 kilómetros al sureste de Búfalo, donde vivía con sus padres, y lo aparcó en el estacionamiento del supermercado Tops hacia las 14.30 hora local (18.30 GMT).

Gendron, que al parecer había llegado a la ciudad un día antes, iba armado y estaba equipado con un chaleco antibalas y un casco protector en el que llevada adosada una cámara por la que retransmitió en vivo su crimen.

En el aparcamiento del centro comercial «Tops» mató a tres personas antes de entrar al lugar y continuar con la masacre.

Entre las víctimas mortales está un vigilante armado, un expolicía, que intentó detenerlo sin éxito.

 Las autoridades están investigando lo sucedido como un ataque terrorista y un crimen de odio de acuerdo, entre otras cosas, a un documento de 180 páginas que, al parecer, el joven dejó escrito con sus planes.

#EmpiricoNews #búfalo #masacre #racismo #paytongendron",Message,Photo,0,11,,8,0,3,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/CdoHYTWr8Ox/,,5/16/2022 1:10 pm,"#POLÍTICA | ANÍBAL TORRES ES ACUSADO DE ""RACISTA"".

Desde Apurímac califican de “racista” a Aníbal Torres por haber dicho que no fue a Cotabambas por miedo a ser secuestrado. En esa misma línea, el asesor de una de las comunidades consideró que el premier desconoce las problemáticas comunales.

#PCM #aníbaltorres #presidentecastillo #cotabambas #apurimac #nomasabusos #verguenzanacional #racista #racism #nomoreracism #perúdemocrático #periodistas #CaféInforma",Message,Photo,0,2,,2,0,0,0,
Twitter,https://twitter.com/vicentegarciabe/statuses/1526245692292812801,vicentegarciabe,5/16/2022 12:58 pm,"Bravo, y claro que es para mejorar. Y en estos casos necesarios, cubrir esos espacios, que en ciertas regiones de #Guerrero no hay médicos y por ende clínicas están olvidadas y viajan enormes distancias para ser mal atendidos en las ciudades . | QT: ¿Médicos cubanos? 
Soy médico mexicano, estudie en México, he ejercido la profesión en Estados Unidos y acá he conocido médicos de diversas partes del mundo, incluyendo médicos cubanos. Oponerse a que médicos cubanos trabajen en México es infundado, clasista, y discriminatorio.",Message,Text Only,3267,0,"Acapulco de Juarez, Guerrero, Mexico",0,0,0,0,
Twitter,https://twitter.com/MarthaEnciso7/statuses/1526238806021656579,MarthaEnciso7,5/16/2022 12:31 pm,"armandoavalos @DevandArchitIT @carlospenaortiz @m_ebrard @Dr_AVillarreal @MakiOrtizD @Betoprietoh @olgajulianaeg En morena, puros ""resentidos"" que se quedaron sin negocio en este gobierno🙄",Mention,Text Only,1785,0,"Ciudad Victoria, Tamaulipas, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/devasra/statuses/1526232449684058114,devasra,5/16/2022 12:05 pm,"Pero dirán que no sabía lo que hacía y no pasará nada más | QT: Una de las matanzas racistas más mortales en la historia reciente de Estados Unidos ha ocurrido en Búfalo. 

El agresor, un supremacista blanco de 18 años, iba equipado con equipo táctico y un rifle de asalto, además había publicado un manifiesto dos días antes de los hechos. https://t.co/OE9CEoIb9E",Message,Text Only,256,0,"Guadalajara, Jalisco, Mexico",0,0,0,0,
Twitter,https://twitter.com/gaborockdriguez/statuses/1526232329211060224,gaborockdriguez,5/16/2022 12:05 pm,tokea Ofrezco disculpas a nombre de toooodos los prietos del mundo,Mention,Text Only,309,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/JASAMTY/statuses/1526232078509039616,JASAMTY,5/16/2022 12:04 pm,"Que tiene el loco de palacio, de verdad hay pendejos que le creen, está totalmente perdido, es un loco resentido, inepto, mentiroso, no se puede nada con este pendejo | QT: Se fue duro contra los firmantes de las federaciones, asociaciones y colegios de médicos de México que se pronunciaron contra la contratación de médicos cubanos, de “retrógradas y egoístas” no los bajó 🦆 https://t.co/0OWjvcpXbK",Message,Text Only,2195,0,"Monterrey, Nuevo León, Mexico",0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/Cdn_iL2O-d6/,,5/16/2022 12:01 pm,"Payton Gendron, el supremacista que mató a 10 personas en un supermercado en #Buffalo de #NuevaYork declaró en su manifiesto que: “El único país blanco que llega a estos niveles es Argentina, con 2.247. Pero no en Europa, no en el resto de las Américas, no en Australia o Nueva Zelanda”.

•

La Fiscalía del distrito del condado de Erie, al norte de Nueva York, ha confirmado que Gendron, actuó por “motivaciones racistas”.

•

Gendron, calificado ya de supremacista blanco por las autoridades, comparecerá el martes ante el juez.

•

La acusación de homicidio en primer grado (con premeditación y alevosía) puede costarle la cadena perpetua, ya que en este Estado no existe la pena de muerte.

•

En su comparecencia ante el juez, el sábado por la noche luego del para la lectura de los cargos, Gendron permaneció impasible, sin asomo de ningún tipo de emoción, y se declaró no culpable.

•

El joven tuvo un primer contacto con la policía el año pasado, tras proferir “amenazas generalizadas”, no de corte racista, contra su instituto, por lo cual fue derivado a un hospital, donde fue sometido a una evaluación psiquiátrica y, día y medio después, dado de alta.

•

De las víctimas de los disparos, 10 muertos y tres heridos cuya vida no parece correr peligro, 11 son afroamericanos y dos, blancos.

•

Provisto de un rifle de asalto y otras dos armas y de equipamiento militar, incluidos chaleco antibalas y un casco con una cámara incorporada para transmitir en directo su acción, escogió un supermercado de la cadena Tops, ubicado en un barrio de clase baja.

•

“Había cadáveres por todas partes” dijo un cliente a medios locales.

•

Fuente: cnnee

•

Más información 👉 http/www.metropolitanonews.com

•

#DiarioMetropolitano #Anzoategui #Mundo #PaytonGendron #Asesinato #Racismo #Tops #Buffalo #EEUU",Message,Photo,0,150,,144,0,6,0,Perfilamiento racial
Instagram,https://www.instagram.com/tv/CdnqHM7lZVl/,,5/16/2022 11:58 am,"Tiroteo más sangriento de 2022 en #EEUU bajo la lupa de Javier Ruiz.

El #racismo en Estados Unidos es parte de una élite a la que no le interesa modificar sustancialmente esta brecha de desigualdad, opina un experto.

Un joven blanco fuertemente armado mató a tiros a 10 personas en una tienda de Búfalo (Nueva York) el sábado. Según las autoridades, al parecer, se trató de un #crimen con “motivación #racial” y, por el momento, lo catalogan como el #tiroteo más sangriento en lo que va del año en curso.

#Negros y #latinos son la mayoría de víctimas de tiroteos en EEUU

“Lo que preocupa ahora mismo es que los atacantes, en este caso los victimarios, son de menor edad, ya no estamos hablando de algún exsoldado que vino de la #guerra y tiene alguna afectación psicológica, por lo tanto, comete estos tipos de acciones”, ha puntualizado el analista Luis Javier Ruiz.

En una entrevista concedida este domingo a HispanTV, el experto ha atribuido las elevadas cifras de la #violencia armada en Estados Unidos a las fallidas #políticas de control de armas en este #país.
hispan_tv

https://www.hispantv.com/noticias/ee-uu-/543256/tiroteo-bufalo-muertos",Message,Video,0,31,,26,0,5,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/Cdn-IauO0LO/,,5/16/2022 11:49 am,"Una de las matanzas racistas más mortales en la historia reciente de Estados Unidos ha ocurrido en Búfalo, Nueva York.
Un agresor de 18 años mató al menos 10 personas inspirado en la teoría del “gran reemplazo”, hecha por un escritor de extrema derecha.

#Bufalo #NuevaYork #Racismo #AtaqueRacista #BLM #ajplusesp_video",Message,Video,0,3947,,3789,0,158,0,
Twitter,https://twitter.com/LiberSeba/statuses/1526226413896237056,LiberSeba,5/16/2022 11:41 am,El tweet resentido del día | QT: @mmullor2016 @lorenafriesm La mansión de la foto se ubica hoy en el barrio alto. Las casas tipo Copeva se ubican hoy en Puente Alto. Son como 2 países en uno. Ni siquiera tienen puntos de contacto. Chilenos que no se conocen entre sí. La división nacional ya existe y talvez no te has dado cuenta. https://t.co/U1iathR8L9,Message,Text Only,2797,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/jcmega06/statuses/1526226198807957506,jcmega06,5/16/2022 11:40 am,"jgnaredo Es perseguido por un enfermo y resentido que le dolió hasta el alma que le dijera que el problema no era la edad, era sus ideas arcaicas y es la verdad.",Mention,Text Only,337,0,"Tlalpan, Mexico City, Mexico",0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/Cdn8OYtrVTy/,,5/16/2022 11:32 am,"El racismo, por Ivan Toney. 

Ivan, el otro día, tras el partido contra el Everton, tuiteó la oración que ven en la foto. 

Tanto su madre, como la de Rico Henry, sufrieron racismo en Goodison Park.

El Everton ya se puso a disposición de la justicia para ir al fondo de este asunto. Irónicamente, Toney fue, hace unas semanas, a una sesión que se llama No Room For Racism para hablar sobre su carrera y cómo lidiar con la discriminación.

¿Qué opinan de todo esto?
.
.
.
#futbol #deporte #deportes #PremierLeague #futbolingles #premier #ivantoney #toney #brentford #brentfordfc #thebees #bees #racismo",Message,Photo,0,3,,3,0,0,0,
Instagram,https://www.instagram.com/p/Cdn63kbtHn3/,,5/16/2022 11:20 am,"El número 2 mundial se mostró conciliador con la medida pero no la comparte: ""Por un lado, puedo entenderlo y, por otro, lo encuentro injusto. Ésta es una situación delicada porque sienta un precedente y coloca a otras competiciones deportivas en una posición incómoda. ¿Dónde está la línea? ¿Cuáles son las reglas que deberían conducir a una posible exclusión?"".

El ganador del último US Open recordó que los tenistas son ""considerados por ley como autónomos y actualmente en el Reino Unido, los trabajadores autónomos rusos tienen derecho a trabajar"".

#medvedev #trabajar #reinounido #atp #wta #derechos #coprension #itf #Wimbledon #injusto #autonomo #ley #racismo #exclusion #posicionincomoda #rusia #guerra #ucrania",Message,Photo,0,10,,10,0,0,0,
Instagram,https://www.instagram.com/p/Cdn6vHCr6B2/,,5/16/2022 11:19 am,"#INTERNACIONAL •Al menos diez personas murieron y tres resultaron heridas, dos de ellas de gravedad, en un tiroteo perpetrado y transmitido en vivo por redes sociales por un adolescente de 18 años en un supermercado de la ciudad de Buffalo, en el estado de Nueva York, Estados Unidos, quien se declaró como supremacista blanco y antisemita.
.
El FBI informó por su parte que investiga como ""crimen de odio"" el tiroteo y como ""un caso de violencia de extremismo racista""
.
El sujeto fue capturado.

.
.
#bufalo #eeuu🇺🇸 #masacre #racismo #payton",Message,Photo,0,22,,22,0,0,0,
Twitter,https://twitter.com/SlpUpcop/statuses/1526218988820242435,SlpUpcop,5/16/2022 11:12 am,Gektor09 La raza carroñera que imperó en el Gobierno hasta antes de Diciembre de 2018 solo pone en evidencia su tremenda frustración porque ya no volverán a meter la mano al cajón. Ese miserable excremento humano llamado @pablinator30 es el más pestilente de los ejemplos https://t.co/5kLlj5P7RF,Mention,Photo,1111,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/Cdn471qOX_U/,,5/16/2022 11:03 am,"Tan solo 18 años tiene el asesino serial

La fiscalía del distrito del condado de Erie (norte de Nueva York) identificó al joven que mató a diez personas en un supermercado de la ciudad de Buffalo como Payton S. Gendron, un joven blanco de 18 años.

Gendron, que había sido definido previamente como un supremacista blanco, ha sido detenido sin derecho a fianza, bajo los cargos de homicidio en primer grado, y comparecerá por primera vez el martes por la mañana ante el juez.

El delito podría costarle la cadena perpetua, ya que en el estado de Nueva York no existe la pena de muerte.

El fiscal confirmó que consideran los asesinatos como ""racialmente motivados"", siguiendo así la tesis adelantada por el agente especial del FBI Steven Belanger, quien agregó que su oficina investiga el incidente ""como un crimen de odio y un caso de extremismo violento por motivos raciales"".

Fuente: EFE

#ElPortocruzano #Internacionales #EEUU #Delito #Racismo #Crimen #NewYork #FBI #Extremismo #Asesino #Víctimas",Message,Photo,0,22,,15,0,7,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/Cdn3cuMN4hK/,,5/16/2022 10:50 am,"Mira, yo cá día que va pasando voy perdiendo más la esperanza en el ser humano.

¿Por dónde empiezo?

A ver, Juan Felipe, cariño. Que esto no es la Europa Bajomedieval, los gitanos no son judíos y a ti la Inquisición no te va a dar puntos de popularidad por calumniarlos con libelos de sangre. Para, en serio.

Lo de que te roban... Juan Felipe de mi c'entrañas, de verdad, si no has visto a un gitano en la vida, o al único que viste es a uno que te robó, pos ya está, pero estate callaíto, miarma, que callaíto solo pajes tonto pero hablando, lo confirmas.

Y ya lo de robar bebés... de verdad, lo siento por ti. Porque no sé de dónde eres, Juan Felipe, mi vida, pero desde luego solo te quedan dos opciones: TONTO o FALSO. Porque si eres de fuera de España, eres tonto creyéndote esas historias de terror sobre los gitanos españoles y europeos (pero de verdad, mi siela: MU TONTO) y vendiéndolas como si lo supieras académicamente. Y si eres español entonces, cariña, directamente eres un mentiroso gordo porque no podrías encontrar un solo caso así en España, menos aún varios como afirmas que ""se sigue viendo en España"". Así que serías un mentiroso gordo y mu malo (y mu tonto igualmente).

De verdad, Juan Felipe, acuéstate ya. Acuéstate ya, que al menos durmiendo no la puedes cagar, anda.

Stories de pompo.ca94 y vistas a través de tendencias_gitanas

Y a zowl_oficial le pueden dar fuerte por donde más le disguste.

🎼Diary of Dreams - The Hunted🎵

#antigitanismo #racismo #elmundodezowl",Message,Photo,0,15,,13,0,2,0,
Twitter,https://twitter.com/betocreativo/statuses/1526213195605585921,betocreativo,5/16/2022 10:49 am,"Cuando el racismo es deporte con este personaje. | QT: @BolsonDildo @AireGeneral @BrotherofHomer @Bobores En los Estados Unidos la cultura afroamericana tiene una tendencia en hacerse criminal y tener hijos, esos hijos después crecen sin padre y una madre drogadicta que jamás le enseño a su hijo a respetar y ser una persona de bien, también se enseñan hacerse la víctimas.",Message,Text Only,1592,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/Cdn1eKYOLXa/,,5/16/2022 10:33 am,"📢 Payton Gendron, desató una masacre en un supermercado ubicado en la ciudad de Buffalo.

🗽 Se confirmaron 10 fallecidos y al menos 5 heridos, en su mayoría afroamericanos.

👮‍♀️ El FBI ya investiga el caso como un crimen de odio y extrema violencia racista.

Fuente: Télam

#tiroteo #massshooting #newyork #racismo #estadosunidos #crimendeodio",Message,Photo,0,3,,3,0,0,0,
Instagram,https://www.instagram.com/p/Cdnz8D1Mrl0/,,5/16/2022 10:20 am,"La fiscalía del distrito del condado de Erie (norte de Nueva York) identificó al joven que mató a diez personas en un supermercado de la ciudad de Buffalo como Payton S. Gendron, un joven blanco de 18 años.

Gendron, que había sido definido previamente como un supremacista blanco, ha sido detenido sin derecho a fianza, bajo los cargos de homicidio en primer grado, y comparecerá por primera vez el martes por la mañana ante el juez.

El delito podría costarle la cadena perpetua, ya que en el estado de Nueva York no existe la pena de muerte.

El fiscal confirmó que consideran los asesinatos como ""racialmente motivados"", siguiendo así la tesis adelantada por el agente especial del FBI Steven Belanger, quien agregó que su oficina investiga el incidente ""como un crimen de odio y un caso de extremismo violento por motivos raciales"".

Fuente: EFE

#Globovisión #Internacionales #EEUU #Delito #Racismo",Message,Photo,0,2264,,2070,0,194,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/Cdny8vxuQJb/,,5/16/2022 10:11 am,"💥😰 CRIMEN DE ODIO RACISTA

😔 Este sábado en Estados Unidos, en la ciudad de Buffalo, New York, se llevó a cabo un tiroteo con un saldo de 10 muertes por parte de un joven de 18 años. La masacre fue trasmitida en vivo 😱 por la plataforma de Twitch.

🥷 El adolescente se presentó con un chaleco antibalas y un rifle AR-15, luciendo como un militar cuando abrió fuego en el supermercado 🛒 donde ocurrió la tragedia.

📃 Tras lo sucedido, comenzo a circular un manifiesto que habría sido escrito por el agresor, identificado como Payton S. Gendron, quien se declaró como supremacista blanco y antisemita 🤢 En dicho texto el autor considera que Argentina es un “país blanco” 👀 único lugar de Occidente donde la tasa de natalidad puede “mantener la raza” 👶

#nuevodiario #noticias #eeuuu #masacre #tiroteo #racista #argentina #crimendeodio",Message,Photo,0,73,,71,0,2,0,
Instagram,https://www.instagram.com/p/Cdnwp3oLhvi/,,5/16/2022 9:51 am,"#Internacional #Racismo|| Al menos diez personas murieron este sábado y otras tres resultaron heridas en un tiroteo ocurrido en un supermercado de un barrio predominantemente negro en la ciudad de Buffalo, Estados Unidos.

El sospechoso del ataque, identificado como Payton Gendron, ingresó al concurrido supermercado Tops Friendly Market el sábado antes de abrir fuego mientras usaba una cámara para transmitir en vivo el ataque en la plataforma social de juegos Twitch, dijo la policía.

El joven blanco de 18 años fue arrestado luego de un enfrentamiento en la escena del crimen.

""Le disparó a una mujer, le disparó a un diácono, le disparó a otra mujer... y luego entró en la tienda y comenzó a disparar de nuevo"", aseguró el testigo Grady Lewis ante un grupo de periodistas.

El FBI está investigando el tiroteo como un crimen de odio por motivos raciales. El supermercado se encuentra en un vecindario predominantemente negro, al norte de Buffalo. El área circundante es principalmente residencial.

El comisario del Departamento de Policía de Buffalo, Joseph Gramaglia, confirmó en una rueda de prensa que el tirador iba fuertemente armado y ataviado con equipo militar antibalas y un casco táctico.

El hombre le disparó a cuatro personas en el estacionamiento del supermercado y luego entró y continuó disparando, afirmó Gramaglia.",Message,Photo,0,1,,1,0,0,0,"Perfilamiento racial, Género"
Twitter,https://twitter.com/armanfoto/statuses/1526198634773155841,armanfoto,5/16/2022 9:51 am,"Todo se lo gastan en españoles sin Ética.
Su clasismo es enervante, enferma. https://t.co/0qnam5gp7L | QT: Mucho se lanzan contra Delfina Gómez y a Aurelio Nuño lo tenían como ""presidenciable"" el sexenio pasado.",Message,Photo,511,0,"San Juan del Rio, Querétaro, Mexico",0,0,0,0,
Twitter,https://twitter.com/VeredIciar/statuses/1526191222632480768,VeredIciar,5/16/2022 9:21 am,"No puedo creer las respuestas. Esto es 100% discriminación no hay manera de verlo de otra forma, tienen knor en la cabeza. | QT: Las mujeres en México estamos viviendo una época de terror y tragedia. Lo que esta empresa hizo es tomar una situación horrible para justificar su discriminación y misoginia. https://t.co/pUZ6LlTVE3",Message,Text Only,97,0,"Las Delicias, Baja California, Mexico",0,0,0,0,Género
Instagram,https://www.instagram.com/tv/Cdnsg5Xj9hM/,,5/16/2022 9:16 am,"USA 🇺🇲 Diez personas murieron en un tiroteo masivo al parecer por motivos raciales en un supermercado de Buffalo, Nueva York, el sábado por la tarde. Un sospechoso con equipo táctico transmitía en vivo el ataque, según funcionarios policiales durante una conferencia de prensa

El sospechoso del tiroteo, un hombre blanco, está bajo custodia, dijo la policía. Fue identificado como Payton Gendron, de 18 años, y acusado de homicidio premeditado, dijo a CNN el juez jefe del tribunal de la ciudad de Buffalo, Craig Hannah.

Trece personas recibieron disparos en el ataque y 10 han muerto. De los baleados, 11 eran negros y dos blancos, indicaron las autoridades. Dos personas permanecen hospitalizadas en condición estable, informó a CNN un portavoz del Centro Médico del Condado de Erie.

 #newyork #EstadosUnidos #racismo #noticia #noticias_del_mundo24",Message,Video,0,3,,3,0,0,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/CdnsMBAL8sv/,,5/16/2022 9:12 am,"𝕯𝖊𝖘𝖈𝖔𝖑𝖔𝖓𝖎𝖟𝗔𝗥𝗧𝗘
📅 Sábado 21 de mayo📅
🕕18 hs puntual🕕
📌🌿 𝗟𝗮 𝗛𝘂𝗲𝗿𝘁𝗮 𝗱𝗲 𝗦𝗮𝗮𝘃𝗲𝗱𝗿𝗮 (Plaza Oeste 3556 esq. Núñez)🌿📌
🚫✠🚫 Descolonizar, repensar, deconstruir. Nuestra mirada, nuestros sentires, nuestro pensamiento. Comprender que formamos parte de un sistema estructural colonialista y racista para empezar a cambiarlo.
❗📣 Talleres
❗🎬 ""Descolonizar la mirada"" racismo, apropiación cultural y hegemonía de la producción audiovisual. Con Abril Suárez Bueno de Malamute Audiovisual y Urraka Negra.
❗🌱""Mar'I'huana: abordaje integral"" Protocolo que hacer en caso de allanamiento y semillas. Con integrantes de la Red Feminista Cannábica.

🎥 Proyecciones: Video clips de propuestas musicales no hegemónicas, con identidades ancestrales de diversas naciones originarias. VJ Kuru Kutral.

🎨 Pintura en vivo con Blas Femi Art 🔥🔮🌙

🎤🎶 🔥Música en vivo: Presentaciones de la rapera mapuche Urraka Negra y el rapero El Fuego y La Palabra. Micrófono abierto.

🎡 Feria

🎫Venta de números de Rifa solidaria Lof Quemquemtreu.

🍲Buffet vegano
huertadesaavedra
abril.suavue
malamuteaudiovisual
redfeministacannabica.respaldo 
kurukutralproductora 
blas.femiart 
el_fuego_y_la_palabra
urrakanegramc

#colonizacion #historia #pueblosoriginarios #mapuche #12deoctubre #cristobalcolon #nativeamerican #antiracismo #racismo #antifa #anticolonialismo
#antiracista #noalracismo #wallmapu #nacionmapuche",Message,Photo,0,22,,21,0,1,0,Género
Instagram,https://www.instagram.com/p/CdnN4Gaq3OG/,,5/16/2022 4:48 am,"USA 🇺🇲 Diez personas murieron en un tiroteo masivo al parecer por motivos raciales en un supermercado de Buffalo, Nueva York, el sábado por la tarde. Un sospechoso con equipo táctico transmitía en vivo el ataque, según funcionarios policiales durante una conferencia de prensa.

El sospechoso del tiroteo, un hombre blanco, está bajo custodia, dijo la policía. Fue identificado como Payton Gendron, de 18 años, y acusado de homicidio premeditado, dijo a CNN el juez jefe del tribunal de la ciudad de Buffalo, Craig Hannah.

Trece personas recibieron disparos en el ataque y 10 han muerto. De los baleados, 11 eran negros y dos blancos, indicaron las autoridades. Dos personas permanecen hospitalizadas en condición estable, informó a CNN un portavoz del Centro Médico del Condado de Erie.
.
.
.
.
.
.
.
Vía 📸 elvenezolano_news with 
#NoticiasEV #Viral #EVNews #tiroteo #buffalo #newyork #EstadosUnidos #racismo",Message,Video,0,368,,336,0,32,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/CdnKzbfDMeH/,,5/16/2022 4:20 am,"Varios de los principales problemas de Estados Unidos, el racismo, el extremismo y la violencia con armas de fuego, se han combinado este sábado de forma trágica en Buffalo, en el norte del estado de Nueva York. Un adolescente blanco de 18 años ha cometido un tiroteo masivo en un supermercado de esa localidad que ha dejado 10 personas muertas y otras tres heridas. 11 de los alcanzados por las balas eran negros según han explicado las autoridades, que investigan lo ocurrido como un «crimen de odio» y «extremismo violento nacional».

El sospechoso, que fue detenido en el supermercado y ha sido imputado con cargos de asesinato en primer grado de los que se ha declarado inocente, ha sido identificado como Payton Gendron. Según las autoridades, había planeado concienzudamente el ataque en el supermercado Tops Friendly Market, situado en un barrio predominantemente negro, a unos 5 kilómetros de centro de Buffalo, la segunda ciudad más grande de Nueva York pero con una población de 250.000 habitantes.

Amplia esta y otras informaciones en nuestra #bio 
#matanza #tiroteo #crimendeodio #racismo #eeuuu",Message,Photo,0,9,,8,0,1,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/Cdm9Jt6gz-A/,,5/16/2022 2:21 am,"'No puedes quitarle el deporte a alguien por su nacionalidad'; Djokovic contra Wimbledon

Aunque se mostró contrario a esa decisión, que calificó de ""loca"" el mes pasado, el serbio estimó que ""boicotear es una cosa muy agresiva. Hay, en mi opinión, soluciones mejores que podemos alcanzar"".

#atp #wta #novakdjokovic #Wimbledon #nacionalidad #deporte #tenis #tenistas #boicot #agresibo #racismo #opinion #soluciones #prohibicion",Message,Photo,0,6,,6,0,0,0,
Twitter,https://twitter.com/XaltenoLopez/statuses/1526059302213103616,XaltenoLopez,5/16/2022 12:37 am,"leonelangello9 @FelipeCalderon Es concederle mucho beneficio, fecal es un asesino por su estupidez! Tan racista y clasista que desprecia la vida de los demás. Solo, hic salú... su vida vale.",Mention,Text Only,200,0,"Aguascalientes, Aguascalientes, Mexico",0,0,0,0,
